ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5067193,0,M,1,1,0,180000,Working,Lower secondary,Single / not married,-11988,-2495,0,0,0,Laborers,1,33,7,House / apartment
5048059,0,M,0,1,0,292500,Commercial associate,Higher education,Married,-16280,-887,0,0,0,Laborers,2,45,2.5,House / apartment
5149619,1,M,0,0,0,112500,Working,Incomplete higher,Civil marriage,-8547,-990,1,0,0,Laborers,2,23,2.5,Other
5149255,1,F,0,1,0,157500,State servant,Secondary / secondary special,Married,-19687,-12647,0,0,0,Medicine staff,2,54,34.5,House / apartment
5028525,1,F,1,1,0,180000,Commercial associate,Higher education,Married,-20165,-6565,0,0,0,Core staff,2,55,18,House / apartment
5149838,0,F,0,1,0,157500,Pensioner,Higher education,Married,-12387,-1325,0,1,1,Medicine staff,2,34,3.5,House / apartment
5054751,1,F,0,1,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,-17862,-212,0,0,0,Laborers,2,49,0.5,House / apartment
5010253,1,F,1,1,0,247500,State servant,Secondary / secondary special,Married,-19714,-8348,0,0,0,Managers,2,54,23,House / apartment
5149583,1,F,1,1,2,126000,Working,Secondary / secondary special,Married,-14933,-107,0,0,0,Security staff,4,41,0.5,House / apartment
5010953,1,M,1,1,0,337500,Commercial associate,Secondary / secondary special,Married,-14733,-1379,0,0,0,Sales staff,2,40,4,House / apartment
5035506,1,F,0,0,1,202500,State servant,Secondary / secondary special,Single / not married,-19272,-6216,0,1,0,Cooking staff,2,53,17,Other
5067203,0,M,0,0,1,405000,Working,Secondary / secondary special,Married,-12675,-1328,0,0,0,Drivers,3,35,3.5,Other
5137301,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5068644,1,F,0,1,0,337500,Working,Higher education,Widow,-22613,-2970,0,1,0,Accountants,1,62,8,House / apartment
5095145,1,F,0,1,2,157500,Working,Secondary / secondary special,Single / not married,-14197,-3350,1,1,0,High skill tech staff,3,39,9,House / apartment
5097057,1,F,0,1,0,270000,Commercial associate,Secondary / secondary special,Single / not married,-19984,-3868,0,1,0,Core staff,1,55,10.5,House / apartment
5088177,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5069311,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5069309,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5068313,1,M,0,1,1,198000,Commercial associate,Incomplete higher,Single / not married,-9649,-140,0,0,0,Managers,2,26,0.5,House / apartment
5115453,1,F,1,1,0,270000,Commercial associate,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5113954,1,F,0,0,0,67500,State servant,Secondary / secondary special,Married,-17104,-3024,1,0,0,Core staff,2,47,8.5,Other
5125308,1,M,0,1,3,157500,Working,Secondary / secondary special,Married,-14035,-2875,0,0,0,Laborers,5,38,8,House / apartment
5125934,0,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5143585,1,F,0,1,1,234000,State servant,Secondary / secondary special,Civil marriage,-14824,-5831,0,0,0,Cooking staff,3,41,16,Other
5113620,1,M,0,0,0,225000,Working,Secondary / secondary special,Widow,-19406,-346,0,0,0,Security staff,1,53,1,Other
5135500,0,F,1,1,0,202500,Working,Higher education,Single / not married,-17979,-1782,1,0,0,Laborers,1,49,5,House / apartment
5142726,1,F,0,0,2,135000,Working,Higher education,Civil marriage,-13634,-6344,1,0,0,Accountants,4,37,17.5,House / apartment
5096746,0,F,0,1,0,180000,Working,Lower secondary,Widow,-16803,-2227,1,1,0,Cleaning staff,1,46,6,House / apartment
5041327,0,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Widow,-23253,-6607,0,1,0,Cleaning staff,1,64,18,Other
5056006,1,F,1,1,0,202500,State servant,Higher education,Single / not married,-14126,-2674,0,0,1,Core staff,1,39,7.5,House / apartment
5132415,1,F,1,1,0,292500,Commercial associate,Higher education,Married,-18409,-3482,0,0,0,Sales staff,2,50,9.5,House / apartment
5149796,1,M,0,0,0,247500,Commercial associate,Secondary / secondary special,Married,-8793,-1051,0,0,0,Drivers,2,24,3,Other
5068686,1,M,0,1,0,148500,Working,Secondary / secondary special,Single / not married,-11819,-962,0,0,0,Laborers,1,32,2.5,House / apartment
5090774,1,M,1,1,2,225000,Working,Secondary / secondary special,Widow,-15277,-2472,0,0,0,Drivers,3,42,7,Other
5009276,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other
5008894,1,F,0,1,0,297000,Commercial associate,Secondary / secondary special,Single / not married,-15519,-3234,0,0,0,Laborers,1,43,9,Other
5042212,1,F,0,0,0,225000,Commercial associate,Higher education,Married,-10559,-429,1,1,0,Drivers,2,29,1,House / apartment
5114556,1,F,0,1,1,135000,Commercial associate,Secondary / secondary special,Widow,-17121,-9751,0,0,0,Core staff,2,47,26.5,Other
5065313,0,F,0,1,1,157500,State servant,Higher education,Married,-15645,-4280,0,0,0,Core staff,3,43,11.5,House / apartment
5048397,1,F,0,1,0,360000,Commercial associate,Higher education,Separated,-17965,-2775,0,1,0,Private service staff,1,49,7.5,House / apartment
5140112,1,M,0,1,0,193500,Commercial associate,Incomplete higher,Single / not married,-9070,-401,0,0,0,Sales staff,1,25,1,House / apartment
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment
5113621,0,M,0,0,0,225000,Working,Secondary / secondary special,Widow,-19406,-346,0,0,0,Security staff,1,53,1,Other
5125741,1,F,1,1,0,81000,State servant,Higher education,Married,-11256,-2691,0,0,0,Core staff,2,31,7.5,House / apartment
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5051192,1,M,0,0,0,270000,Working,Incomplete higher,Separated,-17938,-531,1,0,0,Managers,1,49,1.5,Other
5068029,0,F,0,0,0,135000,Commercial associate,Secondary / secondary special,Married,-17614,-4219,0,0,0,Sales staff,2,48,11.5,House / apartment
5089120,1,F,0,0,1,162000,Working,Incomplete higher,Civil marriage,-12580,-3109,1,1,0,Core staff,3,34,8.5,House / apartment
5087889,0,F,0,0,0,234000,State servant,Higher education,Civil marriage,-21967,-5215,0,0,1,Core staff,2,60,14.5,House / apartment
5024572,1,F,0,0,0,270000,Commercial associate,Secondary / secondary special,Single / not married,-22829,-2558,0,0,0,High skill tech staff,1,63,7,House / apartment
5061820,1,F,0,1,0,112500,Working,Incomplete higher,Single / not married,-8347,-1598,0,0,0,Laborers,1,23,4.5,Other
5024900,1,F,1,0,0,292500,State servant,Higher education,Civil marriage,-16420,-703,1,1,1,Accountants,2,45,2,House / apartment
5112933,0,M,1,1,0,540000,Working,Secondary / secondary special,Civil marriage,-19390,-2899,0,0,0,Laborers,2,53,8,House / apartment
5065429,1,F,0,0,0,225000,Working,Secondary / secondary special,Single / not married,-14608,-870,0,0,0,Sales staff,1,40,2.5,House / apartment
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5150117,1,F,1,1,1,90000,State servant,Secondary / secondary special,Married,-17715,-6884,1,1,0,Medicine staff,3,49,19,House / apartment
5125182,1,F,1,1,0,112500,Commercial associate,Higher education,Married,-11589,-73,0,1,1,Core staff,2,32,0,House / apartment
5125885,1,M,1,1,0,135000,Commercial associate,Higher education,Married,-11762,-3452,1,0,1,Laborers,2,32,9.5,House / apartment
5045395,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment
5149700,0,F,0,1,2,112500,Working,Secondary / secondary special,Married,-12327,-1112,0,0,1,Sales staff,4,34,3,House / apartment
5048231,1,F,0,0,0,90000,Working,Secondary / secondary special,Separated,-18764,-9866,0,0,0,Laborers,1,51,27,House / apartment
5143238,1,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,-10142,-2479,0,0,0,Managers,2,28,7,House / apartment
5010868,0,M,1,1,1,450000,Pensioner,Secondary / secondary special,Married,-18173,-678,0,1,1,Core staff,3,50,2,House / apartment
5114099,1,M,1,0,0,135000,Working,Lower secondary,Married,-13241,-436,1,1,0,Laborers,2,36,1,Other
5096800,1,F,0,1,0,76500,Commercial associate,Secondary / secondary special,Widow,-20145,-11907,1,1,0,Sales staff,1,55,32.5,House / apartment
5029028,0,F,0,1,0,90000,Working,Lower secondary,Single / not married,-12026,-4770,0,0,0,Cleaning staff,2,33,13,Other
5062241,1,F,1,0,0,315000,Working,Secondary / secondary special,Married,-19441,-4064,0,0,0,Managers,2,53,11,House / apartment
5010198,1,M,1,1,0,135000,Working,Lower secondary,Married,-9981,-1866,0,0,1,Laborers,2,27,5,Other
5096343,0,F,0,0,0,112500,Working,Secondary / secondary special,Married,-11688,-1162,1,0,0,Laborers,2,32,3,Other
5069136,1,F,0,0,0,135000,Commercial associate,Higher education,Married,-15360,-413,0,0,1,Core staff,2,42,1,Other
5067070,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5022844,1,M,0,1,0,180000,Commercial associate,Secondary / secondary special,Separated,-12494,-978,0,0,0,Laborers,1,34,2.5,House / apartment
5052750,1,F,0,1,0,252000,State servant,Higher education,Widow,-16751,-8175,0,0,0,Managers,1,46,22.5,House / apartment
5022181,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Separated,-15170,-7979,0,0,0,High skill tech staff,2,42,22,House / apartment
5117325,1,F,0,1,1,382500,State servant,Higher education,Single / not married,-12116,-553,0,0,0,Managers,2,33,1.5,Other
5065376,0,F,0,1,0,215550,Working,Higher education,Married,-10429,-931,0,1,0,High skill tech staff,2,29,2.5,House / apartment
5126170,1,F,0,0,2,112500,Working,Secondary / secondary special,Married,-12461,-714,0,1,0,Medicine staff,4,34,2,Other
5041545,1,M,1,1,0,180000,State servant,Secondary / secondary special,Married,-9570,-2620,0,0,0,Drivers,2,26,7,House / apartment
5132841,0,F,1,1,0,126000,Working,Lower secondary,Married,-11719,-285,0,1,0,Core staff,2,32,1,Other
5091812,1,M,1,0,0,112500,State servant,Incomplete higher,Single / not married,-8746,-1873,1,1,0,Laborers,1,24,5,Other
5089080,1,F,0,0,0,135000,Commercial associate,Secondary / secondary special,Widow,-18473,-2531,0,1,0,Cooking staff,1,51,7,House / apartment
5125932,1,M,0,1,0,360000,Commercial associate,Incomplete higher,Civil marriage,-16502,-2844,0,0,0,Managers,2,45,8,House / apartment
5137397,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5009392,1,M,0,0,0,279000,State servant,Higher education,Single / not married,-11042,-3174,0,0,0,Core staff,1,30,8.5,House / apartment
5023292,1,F,0,0,1,225000,State servant,Higher education,Civil marriage,-11279,-1788,0,1,0,Medicine staff,3,31,5,House / apartment
5105280,1,F,0,1,1,90000,Working,Secondary / secondary special,Civil marriage,-18682,-514,0,1,0,Laborers,3,51,1.5,House / apartment
5069309,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5148669,1,M,1,1,1,810000,Commercial associate,Incomplete higher,Civil marriage,-17922,-3455,0,0,0,Security staff,3,49,9.5,Other
5132952,1,F,0,1,1,157500,State servant,Secondary / secondary special,Single / not married,-12676,-1350,0,0,0,Waiters/barmen staff,2,35,3.5,House / apartment
5026428,1,F,1,1,0,108000,Working,Secondary / secondary special,Married,-19316,-6039,0,0,0,Core staff,2,53,16.5,Other
5033521,0,F,1,0,0,112500,Working,Secondary / secondary special,Married,-18688,-2029,1,1,0,Sales staff,2,51,5.5,House / apartment
5068643,1,F,0,1,0,337500,Working,Higher education,Widow,-22613,-2970,0,1,0,Accountants,1,62,8,House / apartment
5054749,1,F,0,1,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,-17862,-212,0,0,0,Laborers,2,49,0.5,House / apartment
5125134,1,F,0,1,0,220500,Working,Secondary / secondary special,Separated,-17196,-560,1,0,0,Core staff,1,47,1.5,House / apartment
5105852,1,M,1,0,0,247500,Working,Incomplete higher,Separated,-10370,-1550,1,1,0,Managers,1,28,4,House / apartment
5116818,1,M,0,1,0,85500,State servant,Secondary / secondary special,Separated,-16542,-8737,1,1,0,Core staff,1,45,24,Other
5045797,1,F,1,0,0,202500,Working,Higher education,Married,-9242,-139,0,0,0,Accountants,2,25,0.5,House / apartment
5068300,1,F,0,1,1,135000,Working,Higher education,Civil marriage,-9792,-293,0,0,1,Core staff,3,27,1,House / apartment
5061803,1,F,0,1,0,225000,Commercial associate,Secondary / secondary special,Widow,-20924,-1050,0,0,0,Cleaning staff,1,57,3,House / apartment
5135887,1,M,1,1,0,90000,Working,Incomplete higher,Married,-18992,-3243,0,1,0,Drivers,2,52,9,House / apartment
5095499,1,F,0,1,0,337500,State servant,Higher education,Married,-12797,-2318,0,0,0,Core staff,2,35,6.5,House / apartment
5061569,1,F,0,0,0,189000,Working,Secondary / secondary special,Married,-18452,-137,0,0,0,Laborers,2,51,0.5,Other
5142825,0,M,1,0,1,180000,Working,Higher education,Single / not married,-14883,-6221,0,1,0,Managers,2,41,17,House / apartment
5065334,1,M,0,1,0,202500,Commercial associate,Lower secondary,Married,-9766,-1935,0,1,0,Sales staff,2,27,5.5,Other
5097039,0,F,0,0,0,337500,Working,Higher education,Widow,-15658,-188,1,1,1,Sales staff,1,43,0.5,House / apartment
5079167,0,M,1,0,0,202500,Working,Secondary / secondary special,Married,-13720,-1394,0,0,0,Laborers,2,38,4,Other
5067329,1,M,0,0,2,202500,Working,Lower secondary,Married,-13593,-2546,1,0,0,Laborers,4,37,7,House / apartment
5114483,1,F,0,1,0,225000,State servant,Secondary / secondary special,Married,-10100,-863,0,0,0,Core staff,2,28,2.5,House / apartment
5095033,1,M,1,1,0,202500,Commercial associate,Higher education,Married,-15406,-1463,0,0,0,Drivers,2,42,4,House / apartment
5148438,1,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Single / not married,-8442,-410,0,0,0,Core staff,1,23,1,House / apartment
5021882,1,F,1,1,0,135000,Commercial associate,Higher education,Married,-16949,-1371,0,0,0,Managers,2,46,4,House / apartment
5023507,1,F,0,1,0,207000,State servant,Secondary / secondary special,Widow,-19876,-5865,0,0,0,Medicine staff,1,54,16,House / apartment
5148509,1,M,1,1,0,306000,Commercial associate,Higher education,Separated,-22719,-533,0,0,0,Laborers,1,62,1.5,Other
5026209,1,M,1,0,1,315000,State servant,Secondary / secondary special,Married,-15399,-6555,0,0,0,Managers,3,42,18,Other
5062177,1,F,0,1,2,135000,Commercial associate,Secondary / secondary special,Married,-15362,-897,0,0,0,Sales staff,4,42,2.5,House / apartment
5095652,1,M,0,0,0,157500,Working,Higher education,Single / not married,-9234,-1193,0,0,0,Core staff,1,25,3.5,House / apartment
5061811,1,F,0,1,0,112500,Working,Incomplete higher,Single / not married,-8347,-1598,0,0,0,Laborers,1,23,4.5,Other
5026691,1,F,1,1,0,270000,Working,Secondary / secondary special,Separated,-17482,-2264,0,0,0,Sales staff,1,48,6,House / apartment
5041360,0,F,0,0,0,315000,Commercial associate,Higher education,Civil marriage,-14679,-1282,0,0,0,Managers,2,40,3.5,Other
5116284,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5089637,1,M,0,0,1,157500,Working,Higher education,Separated,-10862,-1160,1,1,0,Laborers,2,30,3,Other
5045929,0,M,0,0,0,247500,Pensioner,Secondary / secondary special,Single / not married,-15037,-2208,0,0,0,Laborers,1,41,6,House / apartment
5028375,1,F,0,0,0,180000,Working,Secondary / secondary special,Widow,-19868,-3278,0,0,0,Core staff,1,54,9,Other
5113503,1,M,1,0,0,180000,State servant,Secondary / secondary special,Civil marriage,-14240,-3541,0,0,0,Core staff,2,39,9.5,House / apartment
5113568,1,F,0,1,0,171000,Working,Secondary / secondary special,Married,-15111,-2019,1,1,0,Sales staff,2,41,5.5,House / apartment
5009627,1,F,0,0,0,238500,Working,Secondary / secondary special,Married,-19305,-3296,1,0,0,Laborers,2,53,9,House / apartment
5146180,1,M,0,0,0,202500,Working,Secondary / secondary special,Married,-18281,-3596,0,0,0,Laborers,2,50,10,Other
5047638,1,F,0,1,3,202500,State servant,Higher education,Married,-12904,-1404,0,1,0,Core staff,5,35,4,House / apartment
5142210,1,F,1,1,0,112500,Commercial associate,Secondary / secondary special,Single / not married,-19304,-1367,0,1,1,Medicine staff,1,53,3.5,House / apartment
5024893,1,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,-13933,-3625,0,0,0,Accountants,3,38,10,Other
5105748,1,M,1,0,2,112500,Working,Higher education,Married,-16044,-6693,1,1,0,High skill tech staff,4,44,18.5,House / apartment
5068038,1,F,0,0,0,112500,State servant,Secondary / secondary special,Married,-17164,-9363,0,0,0,Medicine staff,2,47,25.5,Other
5117732,1,F,0,0,0,112500,Working,Incomplete higher,Married,-10157,-704,0,0,0,Sales staff,2,28,2,Other
5096212,0,M,0,0,0,81000,Working,Secondary / secondary special,Civil marriage,-14211,-158,1,0,0,Low-skill Laborers,2,39,0.5,House / apartment
5067727,1,F,0,1,1,135000,Commercial associate,Incomplete higher,Married,-10288,-2616,1,1,0,Managers,3,28,7,House / apartment
5021355,1,F,0,1,2,67500,State servant,Incomplete higher,Married,-13259,-213,0,0,0,Core staff,4,36,0.5,Other
5148910,1,F,0,1,1,76500,Working,Higher education,Separated,-11838,-1112,0,0,0,Core staff,2,32,3,House / apartment
5033614,1,F,0,0,0,202500,Working,Secondary / secondary special,Widow,-15787,-2270,0,0,0,Laborers,1,43,6,House / apartment
5113077,1,F,1,1,1,112500,Commercial associate,Secondary / secondary special,Married,-13341,-4235,0,0,0,Accountants,3,37,11.5,House / apartment
5139490,0,F,0,1,0,225000,Working,Secondary / secondary special,Married,-16110,-401,0,0,0,Cooking staff,2,44,1,Other
5033870,1,M,0,0,0,360000,Working,Secondary / secondary special,Married,-13958,-969,0,1,0,Drivers,2,38,2.5,Other
5061622,1,M,1,1,0,427500,State servant,Incomplete higher,Single / not married,-11943,-3150,0,1,0,High skill tech staff,1,33,8.5,Other
5135286,1,F,0,1,0,135000,Commercial associate,Incomplete higher,Single / not married,-11127,-494,1,0,0,Laborers,1,30,1.5,House / apartment
5069310,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5132793,1,F,0,1,0,157500,Working,Secondary / secondary special,Separated,-18540,-1534,0,0,0,Sales staff,1,51,4,House / apartment
5104858,1,F,0,1,2,117000,Working,Secondary / secondary special,Separated,-10391,-320,0,1,0,Cooking staff,3,28,1,House / apartment
5045388,0,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment
5106064,1,M,1,0,0,261000,State servant,Higher education,Married,-11117,-2676,0,0,0,Core staff,2,30,7.5,Other
5092394,0,M,1,1,1,157500,Pensioner,Secondary / secondary special,Married,-11050,-443,1,0,0,Drivers,3,30,1,House / apartment
