ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type,NAME_HOUSING_TYPE_GROUPED
5009080,0,F,0,1,0,112500,Working,Higher education,Civil marriage,-10064,-3173,0,0,1,Laborers,2,28,8.5,House / apartment,First Feature
5009081,1,F,0,1,0,112500,Working,Higher education,Civil marriage,-10064,-3173,0,0,1,Laborers,2,28,8.5,House / apartment,First Feature
5009083,1,M,0,1,0,90000,Working,Secondary / secondary special,Married,-20531,-5730,0,0,0,Drivers,2,56,15.5,House / apartment,First Feature
5009084,1,M,0,1,0,90000,Working,Secondary / secondary special,Married,-20531,-5730,0,0,0,Drivers,2,56,15.5,House / apartment,First Feature
5009088,1,M,1,0,2,202500,Commercial associate,Higher education,Married,-14730,-2989,0,0,0,Laborers,4,40,8,House / apartment,First Feature
5009089,1,M,1,0,2,202500,Commercial associate,Higher education,Married,-14730,-2989,0,0,0,Laborers,4,40,8,House / apartment,First Feature
5009090,1,M,1,1,0,247500,Working,Secondary / secondary special,Married,-12628,-4025,0,0,0,Drivers,2,35,11,House / apartment,First Feature
5009092,0,M,1,1,1,765000,Working,Higher education,Married,-12197,-1194,1,0,0,Managers,3,33,3.5,House / apartment,First Feature
5009094,1,M,1,1,1,765000,Working,Higher education,Married,-12197,-1194,1,0,0,Managers,3,33,3.5,House / apartment,First Feature
5009095,1,M,1,1,1,765000,Working,Higher education,Married,-12197,-1194,1,0,0,Managers,3,33,3.5,House / apartment,First Feature
5009096,1,F,0,1,1,270000,Commercial associate,Secondary / secondary special,Married,-13679,-4391,0,0,1,Accountants,3,37,12,House / apartment,First Feature
5009097,1,F,0,1,1,270000,Commercial associate,Secondary / secondary special,Married,-13679,-4391,0,0,1,Accountants,3,37,12,House / apartment,First Feature
5009098,1,F,0,1,1,270000,Commercial associate,Secondary / secondary special,Married,-13679,-4391,0,0,1,Accountants,3,37,12,House / apartment,First Feature
5009099,1,F,0,1,0,315000,Working,Higher education,Separated,-13271,-555,0,0,0,Managers,1,36,1.5,House / apartment,First Feature
5009100,1,F,0,1,0,315000,Working,Higher education,Separated,-13271,-555,0,0,0,Managers,1,36,1.5,House / apartment,First Feature
5009103,1,M,1,1,2,157500,Working,Secondary / secondary special,Married,-12859,-4056,0,1,0,Drivers,4,35,11,Other,Other
5009104,1,M,1,1,2,157500,Working,Secondary / secondary special,Married,-12859,-4056,0,1,0,Drivers,4,35,11,Other,Other
5009105,1,M,1,1,2,157500,Working,Secondary / secondary special,Married,-12859,-4056,0,1,0,Drivers,4,35,11,Other,Other
5009106,1,M,1,1,2,157500,Working,Secondary / secondary special,Married,-12859,-4056,0,1,0,Drivers,4,35,11,Other,Other
5009108,1,M,0,1,0,360000,Commercial associate,Secondary / secondary special,Married,-15321,-2747,0,0,0,Security staff,2,42,7.5,House / apartment,First Feature
5009109,1,M,0,1,0,360000,Commercial associate,Secondary / secondary special,Married,-15321,-2747,0,0,0,Security staff,2,42,7.5,House / apartment,First Feature
5009110,0,F,0,1,0,112500,Commercial associate,Higher education,Married,-8842,-312,0,0,1,High skill tech staff,2,24,1,House / apartment,First Feature
5009141,1,F,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,-9657,-1560,1,1,0,Managers,2,26,4.5,House / apartment,First Feature
5009142,1,F,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,-9657,-1560,1,1,0,Managers,2,26,4.5,House / apartment,First Feature
5009145,1,M,1,0,0,315000,Working,Higher education,Married,-15825,-3720,1,1,0,Managers,2,43,10,House / apartment,First Feature
5009146,0,M,1,0,0,315000,Working,Higher education,Married,-15825,-3720,1,1,0,Managers,2,43,10,House / apartment,First Feature
5009147,1,M,1,0,0,315000,Working,Higher education,Married,-15825,-3720,1,1,0,Managers,2,43,10,House / apartment,First Feature
5009149,1,M,1,0,0,315000,Working,Higher education,Married,-15825,-3720,1,1,0,Managers,2,43,10,House / apartment,First Feature
5009150,0,M,1,0,0,315000,Working,Higher education,Married,-15825,-3720,1,1,0,Managers,2,43,10,House / apartment,First Feature
5009151,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009152,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009153,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009154,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009155,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009156,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009157,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009158,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009159,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009160,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009161,0,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009162,1,F,0,0,0,180000,Working,Secondary / secondary special,Married,-19575,-2901,0,0,0,Sales staff,2,54,8,House / apartment,First Feature
5009163,1,F,0,0,0,157500,Working,Secondary / secondary special,Married,-12915,-3174,0,1,0,Sales staff,2,35,8.5,House / apartment,First Feature
5009164,1,F,0,0,0,157500,Working,Secondary / secondary special,Married,-12915,-3174,0,1,0,Sales staff,2,35,8.5,House / apartment,First Feature
5009165,1,F,0,0,0,157500,Working,Secondary / secondary special,Married,-12915,-3174,0,1,0,Sales staff,2,35,8.5,House / apartment,First Feature
5009166,1,F,0,0,0,157500,Working,Secondary / secondary special,Married,-12915,-3174,0,1,0,Sales staff,2,35,8.5,House / apartment,First Feature
5009168,1,F,0,0,0,157500,Working,Secondary / secondary special,Married,-12915,-3174,0,1,0,Sales staff,2,35,8.5,House / apartment,First Feature
5009177,0,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009178,0,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009179,1,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009180,0,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009181,0,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009182,1,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009183,1,M,1,0,0,229500,Working,Incomplete higher,Married,-18325,-1256,0,0,0,Laborers,2,50,3.5,Other,Other
5009186,0,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009187,1,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009188,1,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009189,1,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009190,1,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009191,1,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009192,1,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009193,0,F,0,0,0,270000,Working,Higher education,Married,-17573,-5792,1,1,0,Managers,2,48,16,House / apartment,First Feature
5009195,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009196,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009198,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009201,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009202,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009203,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009204,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009205,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009206,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009207,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009208,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009209,0,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009210,1,F,0,0,0,292500,State servant,Secondary / secondary special,Married,-20953,-8684,1,1,0,Accountants,2,57,24,House / apartment,First Feature
5009213,1,F,0,0,0,270000,Working,Higher education,Married,-12333,-860,1,1,0,Accountants,2,34,2.5,House / apartment,First Feature
5009215,0,F,0,0,0,270000,Working,Higher education,Married,-12333,-860,1,1,0,Accountants,2,34,2.5,House / apartment,First Feature
5009216,1,F,0,0,0,270000,Working,Higher education,Married,-12333,-860,1,1,0,Accountants,2,34,2.5,House / apartment,First Feature
5009217,1,F,0,0,0,270000,Working,Higher education,Married,-12333,-860,1,1,0,Accountants,2,34,2.5,House / apartment,First Feature
5009220,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009222,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009223,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009224,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009225,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009226,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009227,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009232,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009233,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009234,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009236,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-14667,-798,1,0,0,Managers,2,40,2,House / apartment,First Feature
5009238,1,M,1,0,0,157500,Working,Incomplete higher,Married,-10611,-982,0,1,0,Drivers,2,29,2.5,Other,Other
5009239,1,M,1,0,0,157500,Working,Incomplete higher,Married,-10611,-982,0,1,0,Drivers,2,29,2.5,Other,Other
5009240,1,M,1,0,0,157500,Working,Incomplete higher,Married,-10611,-982,0,1,0,Drivers,2,29,2.5,Other,Other
5009241,1,M,1,0,0,157500,Working,Incomplete higher,Married,-10611,-982,0,1,0,Drivers,2,29,2.5,Other,Other
5009242,1,F,0,0,0,74250,Working,Higher education,Separated,-19082,-5243,0,1,0,Core staff,1,52,14.5,Other,Other
5009243,1,F,0,0,0,74250,Working,Higher education,Separated,-19082,-5243,0,1,0,Core staff,1,52,14.5,Other,Other
5009244,1,F,0,0,0,74250,Working,Higher education,Separated,-19082,-5243,0,1,0,Core staff,1,52,14.5,Other,Other
5009249,1,M,1,0,1,135000,Working,Secondary / secondary special,Married,-9957,-921,1,0,0,Drivers,3,27,2.5,House / apartment,First Feature
5009250,1,M,1,0,1,135000,Working,Secondary / secondary special,Married,-9957,-921,1,0,0,Drivers,3,27,2.5,House / apartment,First Feature
5009251,1,M,1,0,1,135000,Working,Secondary / secondary special,Married,-9957,-921,1,0,0,Drivers,3,27,2.5,House / apartment,First Feature
5009252,1,M,1,0,1,135000,Working,Secondary / secondary special,Married,-9957,-921,1,0,0,Drivers,3,27,2.5,House / apartment,First Feature
5009253,1,M,1,0,1,135000,Working,Secondary / secondary special,Married,-9957,-921,1,0,0,Drivers,3,27,2.5,House / apartment,First Feature
5009255,1,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,-15970,-8987,0,0,0,Cleaning staff,1,44,24.5,House / apartment,First Feature
5009257,1,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,-15970,-8987,0,0,0,Cleaning staff,1,44,24.5,House / apartment,First Feature
5009258,1,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,-15970,-8987,0,0,0,Cleaning staff,1,44,24.5,House / apartment,First Feature
5009260,1,F,0,0,0,202500,State servant,Higher education,Married,-14562,-1287,0,1,0,Core staff,2,40,3.5,Other,Other
5009261,0,F,0,0,0,202500,State servant,Higher education,Married,-14562,-1287,0,1,0,Core staff,2,40,3.5,Other,Other
5009262,1,F,0,0,0,202500,State servant,Higher education,Married,-14562,-1287,0,1,0,Core staff,2,40,3.5,Other,Other
5009263,0,F,0,0,0,202500,State servant,Higher education,Married,-14562,-1287,0,1,0,Core staff,2,40,3.5,Other,Other
5009265,1,M,1,0,0,337500,State servant,Higher education,Married,-10266,-1652,1,1,0,Managers,2,28,4.5,Other,Other
5009266,1,M,1,0,0,337500,State servant,Higher education,Married,-10266,-1652,1,1,0,Managers,2,28,4.5,Other,Other
5009267,1,M,1,0,0,337500,State servant,Higher education,Married,-10266,-1652,1,1,0,Managers,2,28,4.5,Other,Other
5009268,1,M,1,0,0,337500,State servant,Higher education,Married,-10266,-1652,1,1,0,Managers,2,28,4.5,Other,Other
5009269,1,M,1,0,0,337500,State servant,Higher education,Married,-10266,-1652,1,1,0,Managers,2,28,4.5,Other,Other
5009270,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009271,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009272,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009274,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009275,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009276,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009277,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,-14781,-2443,0,1,0,Laborers,2,40,6.5,Other,Other
5009278,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009279,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009280,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009281,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009284,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009285,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009286,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009287,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009289,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009290,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
5009291,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment,First Feature
